3.702447393156878541e-01,-9.777909793205570299e-01,3.107546240004871674e+00
6.554423815498309214e-01,-7.892441190408083784e-01,-3.866198262509023209e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
