6.094791666811580910e+01,-2.803454352770475211e+01,5.058650916977927459e+00
-2.803454352770475211e+01,3.749656157492476893e+01,-1.301598157296837854e+01
5.058650916977925682e+00,-1.301598157296837854e+01,1.414103287286750898e+01
